invoice_id,order_date,customer_id,branch,city,customer_type,gender,product_line,unit_price,quantity,payment,gross_margin_ratio
354-39-5160,02/18/19,73,A,Jakarta,Member,Female,Home and lifestyle,240940.0,6,Cash,4.761904762
278-97-7759,02/18/19,76,A,Jakarta,Member,Female,Electronic accessories,437360.0,1,Cash,4.761904762
787-15-1757,02/18/19,209,C,Bogor,Member,Male,Health and beauty,308490.0,4,Ewallet,4.761904762
764-44-8999,02/18/19,104,B,Bekasi,Normal,Female,Health and beauty,103320.0,2,Ewallet,4.761904762
652-49-6720,02/18/19,232,C,Bogor,Member,Female,Electronic accessories,426650.0,1,Ewallet,4.761904762
849-09-3807,02/18/19,62,A,Jakarta,Member,Female,Fashion accessories,618380.0,7,Cash,4.761904762
278-97-7759,02/18/19,74,A,Jakarta,Member,Female,Electronic accessories,437360.0,1,Cash,4.761904762
787-15-1757,02/18/19,209,C,Bogor,Member,Male,Health and beauty,308490.0,4,Ewallet,4.761904762
764-44-8999,02/18/19,106,B,Bekasi,Normal,Female,Health and beauty,103320.0,2,Ewallet,4.761904762
652-49-6720,02/18/19,229,C,Bogor,Member,Female,Electronic accessories,426650.0,1,Ewallet,4.761904762
849-09-3807,02/18/19,69,A,Jakarta,Member,Female,Fashion accessories,618380.0,7,Cash,4.761904762
272-27-9238,02/19/19,195,C,Bogor,Normal,Female,Food and beverages,288680.0,4,Cash,4.761904762
752-23-3760,02/19/19,157,B,Bekasi,Member,Female,Sports and travel,448560.0,7,Credit card,4.761904762
868-06-0466,02/19/19,44,A,Jakarta,Member,Male,Electronic accessories,487060.0,9,Credit card,4.761904762
183-21-3799,02/19/19,190,C,Bogor,Normal,Female,Electronic accessories,543410.0,9,Ewallet,4.761904762
629-42-4133,02/19/19,165,C,Bogor,Normal,Male,Health and beauty,152600.0,8,Cash,4.761904762
886-77-9084,02/19/19,164,C,Bogor,Normal,Male,Electronic accessories,503230.0,8,Ewallet,4.761904762
409-33-9708,02/19/19,31,A,Jakarta,Normal,Female,Fashion accessories,689360.0,2,Ewallet,4.761904762
449-16-6770,02/19/19,3,A,Jakarta,Normal,Male,Health and beauty,355530.0,5,Credit card,4.761904762
384-59-6655,02/19/19,66,A,Jakarta,Member,Female,Food and beverages,690620.0,9,Cash,4.761904762
272-27-9238,02/19/19,185,C,Bogor,Normal,Female,Food and beverages,288680.0,4,Cash,4.761904762
752-23-3760,02/19/19,148,B,Bekasi,Member,Female,Sports and travel,448560.0,7,Credit card,4.761904762
868-06-0466,02/19/19,50,A,Jakarta,Member,Male,Electronic accessories,487060.0,9,Credit card,4.761904762
183-21-3799,02/19/19,181,C,Bogor,Normal,Female,Electronic accessories,543410.0,9,Ewallet,4.761904762
629-42-4133,02/19/19,176,C,Bogor,Normal,Male,Health and beauty,152600.0,8,Cash,4.761904762
886-77-9084,02/19/19,174,C,Bogor,Normal,Male,Electronic accessories,503230.0,8,Ewallet,4.761904762
409-33-9708,02/19/19,26,A,Jakarta,Normal,Female,Fashion accessories,689360.0,2,Ewallet,4.761904762
449-16-6770,02/19/19,20,A,Jakarta,Normal,Male,Health and beauty,355530.0,5,Credit card,4.761904762
384-59-6655,02/19/19,77,A,Jakarta,Member,Female,Food and beverages,690620.0,9,Cash,4.761904762
692-92-5582,02/20/19,158,B,Bekasi,Member,Female,Food and beverages,383880.0,3,Credit card,4.761904762
782-95-9291,02/20/19,55,A,Jakarta,Member,Male,Food and beverages,646030.0,5,Credit card,4.761904762
548-46-9322,02/20/19,100,B,Bekasi,Normal,Male,Food and beverages,279300.0,10,Credit card,4.761904762
498-41-1961,02/20/19,99,B,Bekasi,Normal,Male,Health and beauty,466760.00000000006,5,Cash,4.761904762
725-56-0833,02/20/19,21,A,Jakarta,Normal,Female,Health and beauty,226240.0,10,Credit card,4.761904762
458-61-0011,02/20/19,92,B,Bekasi,Normal,Male,Food and beverages,422100.0,4,Cash,4.761904762
779-42-2410,02/20/19,139,B,Bekasi,Member,Male,Food and beverages,404180.0,3,Ewallet,4.761904762
546-80-2899,02/20/19,54,A,Jakarta,Member,Male,Home and lifestyle,263830.0,2,Ewallet,4.761904762
848-95-6252,02/20/19,223,C,Bogor,Member,Female,Home and lifestyle,603890.0,1,Ewallet,4.761904762
311-13-6971,02/20/19,137,B,Bekasi,Member,Male,Sports and travel,223930.0,10,Credit card,4.761904762
498-41-1961,02/20/19,91,B,Bekasi,Normal,Male,Health and beauty,466760.00000000006,5,Cash,4.761904762
725-56-0833,02/20/19,33,A,Jakarta,Normal,Female,Health and beauty,226240.0,10,Credit card,4.761904762
458-61-0011,02/20/19,99,B,Bekasi,Normal,Male,Food and beverages,422100.0,4,Cash,4.761904762
779-42-2410,02/20/19,130,B,Bekasi,Member,Male,Food and beverages,404180.0,3,Ewallet,4.761904762
546-80-2899,02/20/19,60,A,Jakarta,Member,Male,Home and lifestyle,263830.0,2,Ewallet,4.761904762
848-95-6252,02/20/19,235,C,Bogor,Member,Female,Home and lifestyle,603890.0,1,Ewallet,4.761904762
311-13-6971,02/20/19,133,B,Bekasi,Member,Male,Sports and travel,223930.0,10,Credit card,4.761904762
319-74-2561,02/21/19,68,A,Jakarta,Member,Female,Electronic accessories,662480.0,3,Cash,4.761904762
279-62-1445,02/21/19,222,C,Bogor,Member,Female,Fashion accessories,87780.0,1,Cash,4.761904762
269-04-5750,02/21/19,125,B,Bekasi,Member,Male,Fashion accessories,516739.99999999994,4,Cash,4.761904762
714-02-3114,02/21/19,200,C,Bogor,Normal,Female,Sports and travel,691600.0,2,Cash,4.761904762
389-70-2397,02/21/19,191,C,Bogor,Normal,Female,Health and beauty,585620.0,5,Cash,4.761904762
503-21-4385,02/21/19,136,B,Bekasi,Member,Male,Health and beauty,279370.0,3,Ewallet,4.761904762
319-74-2561,02/21/19,66,A,Jakarta,Member,Female,Electronic accessories,662480.0,3,Cash,4.761904762
279-62-1445,02/21/19,236,C,Bogor,Member,Female,Fashion accessories,87780.0,1,Cash,4.761904762
269-04-5750,02/21/19,130,B,Bekasi,Member,Male,Fashion accessories,516739.99999999994,4,Cash,4.761904762
714-02-3114,02/21/19,182,C,Bogor,Normal,Female,Sports and travel,691600.0,2,Cash,4.761904762
389-70-2397,02/21/19,200,C,Bogor,Normal,Female,Health and beauty,585620.0,5,Cash,4.761904762
503-21-4385,02/21/19,140,B,Bekasi,Member,Male,Health and beauty,279370.0,3,Ewallet,4.761904762
488-25-4221,02/22/19,230,C,Bogor,Member,Female,Food and beverages,212870.0,1,Credit card,4.761904762
743-88-1662,02/22/19,173,C,Bogor,Normal,Male,Sports and travel,668430.0,7,Ewallet,4.761904762
831-64-0259,02/22/19,102,B,Bekasi,Normal,Female,Fashion accessories,278250.0,5,Ewallet,4.761904762
837-55-7229,02/22/19,104,B,Bekasi,Normal,Female,Fashion accessories,332080.0,1,Credit card,4.761904762
582-52-8065,02/22/19,116,B,Bekasi,Normal,Female,Fashion accessories,380170.0,9,Cash,4.761904762
807-14-7833,02/22/19,80,A,Jakarta,Member,Female,Electronic accessories,121940.00000000001,10,Ewallet,4.761904762
864-24-7918,02/22/19,69,A,Jakarta,Member,Female,Sports and travel,171430.0,10,Cash,4.761904762
777-67-2495,02/22/19,88,B,Bekasi,Normal,Male,Home and lifestyle,482790.0,3,Ewallet,4.761904762
838-02-1821,02/22/19,227,C,Bogor,Member,Female,Home and lifestyle,89110.0,2,Credit card,4.761904762
690-01-6631,02/22/19,97,B,Bekasi,Normal,Male,Fashion accessories,122429.99999999999,10,Ewallet,4.761904762
347-56-2442,02/22/19,2,A,Jakarta,Normal,Male,Home and lifestyle,460739.99999999994,1,Cash,4.761904762
743-88-1662,02/22/19,172,C,Bogor,Normal,Male,Sports and travel,668430.0,7,Ewallet,4.761904762
831-64-0259,02/22/19,114,B,Bekasi,Normal,Female,Fashion accessories,278250.0,5,Ewallet,4.761904762
837-55-7229,02/22/19,101,B,Bekasi,Normal,Female,Fashion accessories,332080.0,1,Credit card,4.761904762
582-52-8065,02/22/19,108,B,Bekasi,Normal,Female,Fashion accessories,380170.0,9,Cash,4.761904762
807-14-7833,02/22/19,73,A,Jakarta,Member,Female,Electronic accessories,121940.00000000001,10,Ewallet,4.761904762
864-24-7918,02/22/19,72,A,Jakarta,Member,Female,Sports and travel,171430.0,10,Cash,4.761904762
777-67-2495,02/22/19,92,B,Bekasi,Normal,Male,Home and lifestyle,482790.0,3,Ewallet,4.761904762
838-02-1821,02/22/19,231,C,Bogor,Member,Female,Home and lifestyle,89110.0,2,Credit card,4.761904762
690-01-6631,02/22/19,89,B,Bekasi,Normal,Male,Fashion accessories,122429.99999999999,10,Ewallet,4.761904762
347-56-2442,02/22/19,3,A,Jakarta,Normal,Male,Home and lifestyle,460739.99999999994,1,Cash,4.761904762
787-56-0757,02/23/19,236,C,Bogor,Member,Female,Food and beverages,562520.0,4,Credit card,4.761904762
396-90-2219,02/23/19,108,B,Bekasi,Normal,Female,Electronic accessories,104720.0,8,Cash,4.761904762
729-46-7422,02/23/19,171,C,Bogor,Normal,Male,Food and beverages,251230.0,1,Credit card,4.761904762
503-07-0930,02/23/19,218,C,Bogor,Member,Male,Sports and travel,408730.0,7,Credit card,4.761904762
695-09-5146,02/23/19,155,B,Bekasi,Member,Female,Food and beverages,691530.0,3,Ewallet,4.761904762
190-14-3147,02/23/19,103,B,Bekasi,Normal,Female,Health and beauty,125789.99999999999,4,Ewallet,4.761904762
274-05-5470,02/23/19,75,A,Jakarta,Member,Female,Food and beverages,514290.0,4,Cash,4.761904762
831-81-6575,02/23/19,157,B,Bekasi,Member,Female,Electronic accessories,529130.0,9,Cash,4.761904762
396-90-2219,02/23/19,111,B,Bekasi,Normal,Female,Electronic accessories,104720.0,8,Cash,4.761904762
729-46-7422,02/23/19,175,C,Bogor,Normal,Male,Food and beverages,251230.0,1,Credit card,4.761904762
503-07-0930,02/23/19,204,C,Bogor,Member,Male,Sports and travel,408730.0,7,Credit card,4.761904762
695-09-5146,02/23/19,149,B,Bekasi,Member,Female,Food and beverages,691530.0,3,Ewallet,4.761904762
190-14-3147,02/23/19,120,B,Bekasi,Normal,Female,Health and beauty,125789.99999999999,4,Ewallet,4.761904762
274-05-5470,02/23/19,80,A,Jakarta,Member,Female,Food and beverages,514290.0,4,Cash,4.761904762
831-81-6575,02/23/19,155,B,Bekasi,Member,Female,Electronic accessories,529130.0,9,Cash,4.761904762
315-22-5665,02/24/19,182,C,Bogor,Normal,Female,Home and lifestyle,514920.0,10,Ewallet,4.761904762
803-83-5989,02/24/19,164,C,Bogor,Normal,Male,Home and lifestyle,390110.0,6,Ewallet,4.761904762
692-27-8933,02/24/19,114,B,Bekasi,Normal,Female,Sports and travel,405650.0,6,Cash,4.761904762
740-11-5257,02/24/19,165,C,Bogor,Normal,Male,Electronic accessories,173180.0,10,Cash,4.761904762
242-11-3142,02/24/19,128,B,Bekasi,Member,Male,Fashion accessories,586390.0,2,Cash,4.761904762
516-77-6464,02/24/19,238,C,Bogor,Member,Female,Health and beauty,71120.0,5,Ewallet,4.761904762
380-60-5336,02/24/19,22,A,Jakarta,Normal,Female,Electronic accessories,281820.0,10,Credit card,4.761904762
186-43-8965,02/24/19,63,A,Jakarta,Member,Female,Home and lifestyle,333760.0,2,Credit card,4.761904762
365-16-4334,02/24/19,114,B,Bekasi,Normal,Female,Food and beverages,185010.0,8,Ewallet,4.761904762
692-27-8933,02/24/19,105,B,Bekasi,Normal,Female,Sports and travel,405650.0,6,Cash,4.761904762
740-11-5257,02/24/19,176,C,Bogor,Normal,Male,Electronic accessories,173180.0,10,Cash,4.761904762
242-11-3142,02/24/19,131,B,Bekasi,Member,Male,Fashion accessories,586390.0,2,Cash,4.761904762
516-77-6464,02/24/19,225,C,Bogor,Member,Female,Health and beauty,71120.0,5,Ewallet,4.761904762
380-60-5336,02/24/19,35,A,Jakarta,Normal,Female,Electronic accessories,281820.0,10,Credit card,4.761904762
186-43-8965,02/24/19,62,A,Jakarta,Member,Female,Home and lifestyle,333760.0,2,Credit card,4.761904762
365-16-4334,02/24/19,110,B,Bekasi,Normal,Female,Food and beverages,185010.0,8,Ewallet,4.761904762
355-53-5943,02/25/19,66,A,Jakarta,Member,Female,Electronic accessories,481880.0,6,Ewallet,4.761904762
300-71-4605,02/25/19,203,C,Bogor,Member,Male,Electronic accessories,602280.0,5,Ewallet,4.761904762
871-79-8483,02/25/19,81,B,Bekasi,Normal,Male,Fashion accessories,658910.0,5,Credit card,4.761904762
275-28-0149,02/25/19,15,A,Jakarta,Normal,Male,Sports and travel,445830.0,1,Cash,4.761904762
505-02-0892,02/25/19,138,B,Bekasi,Member,Male,Health and beauty,297990.0,8,Ewallet,4.761904762
735-06-4124,02/25/19,166,C,Bogor,Normal,Male,Food and beverages,340270.0,1,Cash,4.761904762
502-05-1910,02/25/19,13,A,Jakarta,Normal,Male,Health and beauty,456260.00000000006,3,Credit card,4.761904762
511-54-3087,02/25/19,94,B,Bekasi,Normal,Male,Sports and travel,619150.0,1,Credit card,4.761904762
719-89-8991,02/25/19,65,A,Jakarta,Member,Female,Sports and travel,639870.0,5,Ewallet,4.761904762
308-81-0538,02/25/19,37,A,Jakarta,Normal,Female,Fashion accessories,511350.0,4,Credit card,4.761904762
834-83-1826,02/25/19,158,B,Bekasi,Member,Female,Home and lifestyle,574280.0,5,Credit card,4.761904762
636-17-0325,02/25/19,98,B,Bekasi,Normal,Male,Health and beauty,437990.0,4,Cash,4.761904762
866-70-2814,02/25/19,111,B,Bekasi,Normal,Female,Electronic accessories,369530.0,10,Ewallet,4.761904762
608-05-3804,02/25/19,128,B,Bekasi,Member,Male,Electronic accessories,278250.0,1,Cash,4.761904762
459-45-2396,02/25/19,70,A,Jakarta,Member,Female,Food and beverages,697200.0,3,Cash,4.761904762
574-80-1489,02/25/19,158,B,Bekasi,Member,Female,Food and beverages,439950.0,4,Ewallet,4.761904762
735-06-4124,02/25/19,166,C,Bogor,Normal,Male,Food and beverages,340270.0,1,Cash,4.761904762
502-05-1910,02/25/19,5,A,Jakarta,Normal,Male,Health and beauty,456260.00000000006,3,Credit card,4.761904762
511-54-3087,02/25/19,86,B,Bekasi,Normal,Male,Sports and travel,619150.0,1,Credit card,4.761904762
719-89-8991,02/25/19,68,A,Jakarta,Member,Female,Sports and travel,639870.0,5,Ewallet,4.761904762
308-81-0538,02/25/19,35,A,Jakarta,Normal,Female,Fashion accessories,511350.0,4,Credit card,4.761904762
834-83-1826,02/25/19,145,B,Bekasi,Member,Female,Home and lifestyle,574280.0,5,Credit card,4.761904762
636-17-0325,02/25/19,91,B,Bekasi,Normal,Male,Health and beauty,437990.0,4,Cash,4.761904762
866-70-2814,02/25/19,119,B,Bekasi,Normal,Female,Electronic accessories,369530.0,10,Ewallet,4.761904762
608-05-3804,02/25/19,139,B,Bekasi,Member,Male,Electronic accessories,278250.0,1,Cash,4.761904762
459-45-2396,02/25/19,68,A,Jakarta,Member,Female,Food and beverages,697200.0,3,Cash,4.761904762
574-80-1489,02/25/19,151,B,Bekasi,Member,Female,Food and beverages,439950.0,4,Ewallet,4.761904762
466-61-5506,02/26/19,159,B,Bekasi,Member,Female,Electronic accessories,634900.0,6,Cash,4.761904762
154-74-7179,02/26/19,99,B,Bekasi,Normal,Male,Sports and travel,381150.0,1,Ewallet,4.761904762
477-24-6490,02/26/19,108,B,Bekasi,Normal,Female,Health and beauty,697970.0,6,Ewallet,4.761904762
649-11-3678,02/26/19,189,C,Bogor,Normal,Female,Food and beverages,160510.0,9,Cash,4.761904762
437-53-3084,02/26/19,82,B,Bekasi,Normal,Male,Fashion accessories,699230.0,2,Ewallet,4.761904762
491-38-3499,02/26/19,51,A,Jakarta,Member,Male,Fashion accessories,388150.0,1,Credit card,4.761904762
707-32-7409,02/26/19,145,B,Bekasi,Member,Female,Sports and travel,668780.0,4,Ewallet,4.761904762
702-72-0487,02/26/19,23,A,Jakarta,Normal,Female,Electronic accessories,326270.0,2,Credit card,4.761904762
518-71-6847,02/26/19,135,B,Bekasi,Member,Male,Food and beverages,186200.0,6,Ewallet,4.761904762
466-61-5506,02/26/19,143,B,Bekasi,Member,Female,Electronic accessories,634900.0,6,Cash,4.761904762
154-74-7179,02/26/19,91,B,Bekasi,Normal,Male,Sports and travel,381150.0,1,Ewallet,4.761904762
477-24-6490,02/26/19,119,B,Bekasi,Normal,Female,Health and beauty,697970.0,6,Ewallet,4.761904762
649-11-3678,02/26/19,190,C,Bogor,Normal,Female,Food and beverages,160510.0,9,Cash,4.761904762
437-53-3084,02/26/19,96,B,Bekasi,Normal,Male,Fashion accessories,699230.0,2,Ewallet,4.761904762
491-38-3499,02/26/19,47,A,Jakarta,Member,Male,Fashion accessories,388150.0,1,Credit card,4.761904762
707-32-7409,02/26/19,146,B,Bekasi,Member,Female,Sports and travel,668780.0,4,Ewallet,4.761904762
702-72-0487,02/26/19,23,A,Jakarta,Normal,Female,Electronic accessories,326270.0,2,Credit card,4.761904762
518-71-6847,02/26/19,126,B,Bekasi,Member,Male,Food and beverages,186200.0,6,Ewallet,4.761904762
370-41-7321,02/27/19,131,B,Bekasi,Member,Male,Health and beauty,396830.0,9,Credit card,4.761904762
318-68-5053,02/27/19,118,B,Bekasi,Normal,Female,Health and beauty,538930.0,6,Cash,4.761904762
135-84-8019,02/27/19,31,A,Jakarta,Normal,Female,Fashion accessories,545510.0,9,Ewallet,4.761904762
400-45-1220,02/27/19,104,B,Bekasi,Normal,Female,Health and beauty,94500.0,10,Credit card,4.761904762
605-72-4132,02/27/19,193,C,Bogor,Normal,Female,Food and beverages,661290.0,8,Cash,4.761904762
741-73-3559,02/27/19,89,B,Bekasi,Normal,Male,Sports and travel,470890.0,5,Cash,4.761904762
665-63-9737,02/27/19,94,B,Bekasi,Normal,Male,Fashion accessories,366940.0,3,Ewallet,4.761904762
250-81-7186,02/27/19,194,C,Bogor,Normal,Female,Electronic accessories,697830.0,1,Credit card,4.761904762
105-10-6182,02/27/19,48,A,Jakarta,Member,Male,Fashion accessories,150360.0,2,Ewallet,4.761904762
191-29-0321,02/27/19,149,B,Bekasi,Member,Female,Fashion accessories,138390.0,10,Credit card,4.761904762
250-17-5703,02/27/19,54,A,Jakarta,Member,Male,Food and beverages,131950.0,10,Ewallet,4.761904762
759-98-4285,02/27/19,233,C,Bogor,Member,Female,Health and beauty,601090.0,7,Credit card,4.761904762
263-12-5321,02/27/19,55,A,Jakarta,Member,Male,Electronic accessories,648200.0,7,Credit card,4.761904762
243-55-8457,02/27/19,27,A,Jakarta,Normal,Female,Food and beverages,521080.0,10,Ewallet,4.761904762
135-84-8019,02/27/19,22,A,Jakarta,Normal,Female,Fashion accessories,545510.0,9,Ewallet,4.761904762
400-45-1220,02/27/19,114,B,Bekasi,Normal,Female,Health and beauty,94500.0,10,Credit card,4.761904762
605-72-4132,02/27/19,190,C,Bogor,Normal,Female,Food and beverages,661290.0,8,Cash,4.761904762
741-73-3559,02/27/19,97,B,Bekasi,Normal,Male,Sports and travel,470890.0,5,Cash,4.761904762
665-63-9737,02/27/19,90,B,Bekasi,Normal,Male,Fashion accessories,366940.0,3,Ewallet,4.761904762
250-81-7186,02/27/19,194,C,Bogor,Normal,Female,Electronic accessories,697830.0,1,Credit card,4.761904762
105-10-6182,02/27/19,54,A,Jakarta,Member,Male,Fashion accessories,150360.0,2,Ewallet,4.761904762
191-29-0321,02/27/19,142,B,Bekasi,Member,Female,Fashion accessories,138390.0,10,Credit card,4.761904762
250-17-5703,02/27/19,49,A,Jakarta,Member,Male,Food and beverages,131950.0,10,Ewallet,4.761904762
759-98-4285,02/27/19,228,C,Bogor,Member,Female,Health and beauty,601090.0,7,Credit card,4.761904762
263-12-5321,02/27/19,44,A,Jakarta,Member,Male,Electronic accessories,648200.0,7,Credit card,4.761904762
243-55-8457,02/27/19,22,A,Jakarta,Normal,Female,Food and beverages,521080.0,10,Ewallet,4.761904762
399-46-5918,02/28/19,184,C,Bogor,Normal,Female,Electronic accessories,601860.0,8,Cash,4.761904762
142-72-4741,02/28/19,206,C,Bogor,Member,Male,Fashion accessories,652400.0,2,Credit card,4.761904762
709-58-4068,02/28/19,117,B,Bekasi,Normal,Female,Fashion accessories,287630.0,10,Cash,4.761904762
786-94-2700,02/28/19,45,A,Jakarta,Member,Male,Food and beverages,564340.0,6,Cash,4.761904762
635-28-5728,02/28/19,1,A,Jakarta,Normal,Male,Health and beauty,392000.0,3,Ewallet,4.761904762
291-59-1384,02/28/19,96,B,Bekasi,Normal,Male,Electronic accessories,422100.0,1,Cash,4.761904762
142-72-4741,02/28/19,220,C,Bogor,Member,Male,Fashion accessories,652400.0,2,Credit card,4.761904762
709-58-4068,02/28/19,120,B,Bekasi,Normal,Female,Fashion accessories,287630.0,10,Cash,4.761904762
786-94-2700,02/28/19,44,A,Jakarta,Member,Male,Food and beverages,564340.0,6,Cash,4.761904762
635-28-5728,02/28/19,17,A,Jakarta,Normal,Male,Health and beauty,392000.0,3,Ewallet,4.761904762
291-59-1384,02/28/19,93,B,Bekasi,Normal,Male,Electronic accessories,422100.0,1,Cash,4.761904762
189-98-2939,03/01/19,174,C,Bogor,Normal,Male,Fashion accessories,549850.0,9,Cash,4.761904762
453-63-6187,03/01/19,94,B,Bekasi,Normal,Male,Electronic accessories,192500.0,3,Ewallet,4.761904762
153-58-4872,03/01/19,221,C,Bogor,Member,Female,Food and beverages,524230.0,4,Ewallet,4.761904762
220-28-1851,03/01/19,19,A,Jakarta,Normal,Male,Home and lifestyle,243109.99999999997,2,Ewallet,4.761904762
339-96-8318,03/01/19,122,B,Bekasi,Member,Male,Fashion accessories,569170.0,7,Ewallet,4.761904762
207-73-1363,03/01/19,88,B,Bekasi,Normal,Male,Health and beauty,486570.00000000006,2,Ewallet,4.761904762
470-31-3286,03/01/19,97,B,Bekasi,Normal,Male,Health and beauty,103740.0,3,Credit card,4.761904762
811-03-8790,03/01/19,37,A,Jakarta,Normal,Female,Electronic accessories,318360.0,10,Credit card,4.761904762
247-11-2470,03/01/19,63,A,Jakarta,Member,Female,Fashion accessories,156240.0,4,Credit card,4.761904762
238-45-6950,03/01/19,132,B,Bekasi,Member,Male,Food and beverages,376040.0,1,Ewallet,4.761904762
453-63-6187,03/01/19,90,B,Bekasi,Normal,Male,Electronic accessories,192500.0,3,Ewallet,4.761904762
153-58-4872,03/01/19,226,C,Bogor,Member,Female,Food and beverages,524230.0,4,Ewallet,4.761904762
220-28-1851,03/01/19,12,A,Jakarta,Normal,Male,Home and lifestyle,243109.99999999997,2,Ewallet,4.761904762
339-96-8318,03/01/19,132,B,Bekasi,Member,Male,Fashion accessories,569170.0,7,Ewallet,4.761904762
207-73-1363,03/01/19,86,B,Bekasi,Normal,Male,Health and beauty,486570.00000000006,2,Ewallet,4.761904762
470-31-3286,03/01/19,85,B,Bekasi,Normal,Male,Health and beauty,103740.0,3,Credit card,4.761904762
811-03-8790,03/01/19,26,A,Jakarta,Normal,Female,Electronic accessories,318360.0,10,Credit card,4.761904762
247-11-2470,03/01/19,61,A,Jakarta,Member,Female,Fashion accessories,156240.0,4,Credit card,4.761904762
238-45-6950,03/01/19,133,B,Bekasi,Member,Male,Food and beverages,376040.0,1,Ewallet,4.761904762
549-59-1358,03/02/19,44,A,Jakarta,Member,Male,Sports and travel,620410.0,3,Ewallet,4.761904762
225-98-1496,03/02/19,197,C,Bogor,Normal,Female,Fashion accessories,189140.0,3,Credit card,4.761904762
817-69-8206,03/02/19,105,B,Bekasi,Normal,Female,Electronic accessories,698110.0,9,Credit card,4.761904762
346-84-3103,03/02/19,143,B,Bekasi,Member,Female,Electronic accessories,92540.0,5,Cash,4.761904762
883-17-4236,03/02/19,188,C,Bogor,Normal,Female,Sports and travel,100730.0,2,Credit card,4.761904762
565-67-6697,03/02/19,122,B,Bekasi,Member,Male,Home and lifestyle,189000.0,9,Cash,4.761904762
878-30-2331,03/02/19,230,C,Bogor,Member,Female,Sports and travel,381850.0,10,Credit card,4.761904762
408-26-9866,03/02/19,191,C,Bogor,Normal,Female,Sports and travel,517860.0,7,Ewallet,4.761904762
576-31-4774,03/02/19,106,B,Bekasi,Normal,Female,Health and beauty,513870.0,3,Ewallet,4.761904762
640-48-5028,03/02/19,160,B,Bekasi,Member,Female,Home and lifestyle,618730.0,9,Cash,4.761904762
860-73-6466,03/02/19,68,A,Jakarta,Member,Female,Sports and travel,276290.0,2,Credit card,4.761904762
607-76-6216,03/02/19,226,C,Bogor,Member,Female,Fashion accessories,647430.0,5,Credit card,4.761904762
725-54-0677,03/02/19,204,C,Bogor,Member,Male,Health and beauty,599200.0,7,Cash,4.761904762
636-98-3364,03/02/19,156,B,Bekasi,Member,Female,Electronic accessories,183820.0,3,Ewallet,4.761904762
825-94-5922,03/02/19,81,B,Bekasi,Normal,Male,Sports and travel,177170.0,2,Ewallet,4.761904762
720-72-2436,03/02/19,19,A,Jakarta,Normal,Male,Food and beverages,465640.0,4,Ewallet,4.761904762
172-42-8274,03/02/19,101,B,Bekasi,Normal,Female,Electronic accessories,267890.0,2,Credit card,4.761904762
303-96-2227,03/02/19,110,B,Bekasi,Normal,Female,Home and lifestyle,681660.0,10,Ewallet,4.761904762
817-69-8206,03/02/19,116,B,Bekasi,Normal,Female,Electronic accessories,698110.0,9,Credit card,4.761904762
346-84-3103,03/02/19,144,B,Bekasi,Member,Female,Electronic accessories,92540.0,5,Cash,4.761904762
883-17-4236,03/02/19,197,C,Bogor,Normal,Female,Sports and travel,100730.0,2,Credit card,4.761904762
565-67-6697,03/02/19,122,B,Bekasi,Member,Male,Home and lifestyle,189000.0,9,Cash,4.761904762
878-30-2331,03/02/19,233,C,Bogor,Member,Female,Sports and travel,381850.0,10,Credit card,4.761904762
408-26-9866,03/02/19,186,C,Bogor,Normal,Female,Sports and travel,517860.0,7,Ewallet,4.761904762
576-31-4774,03/02/19,118,B,Bekasi,Normal,Female,Health and beauty,513870.0,3,Ewallet,4.761904762
640-48-5028,03/02/19,160,B,Bekasi,Member,Female,Home and lifestyle,618730.0,9,Cash,4.761904762
860-73-6466,03/02/19,63,A,Jakarta,Member,Female,Sports and travel,276290.0,2,Credit card,4.761904762
607-76-6216,03/02/19,228,C,Bogor,Member,Female,Fashion accessories,647430.0,5,Credit card,4.761904762
725-54-0677,03/02/19,211,C,Bogor,Member,Male,Health and beauty,599200.0,7,Cash,4.761904762
636-98-3364,03/02/19,151,B,Bekasi,Member,Female,Electronic accessories,183820.0,3,Ewallet,4.761904762
825-94-5922,03/02/19,91,B,Bekasi,Normal,Male,Sports and travel,177170.0,2,Ewallet,4.761904762
720-72-2436,03/02/19,3,A,Jakarta,Normal,Male,Food and beverages,465640.0,4,Ewallet,4.761904762
172-42-8274,03/02/19,111,B,Bekasi,Normal,Female,Electronic accessories,267890.0,2,Credit card,4.761904762
303-96-2227,03/02/19,109,B,Bekasi,Normal,Female,Home and lifestyle,681660.0,10,Ewallet,4.761904762
631-41-3108,03/03/19,18,A,Jakarta,Normal,Male,Home and lifestyle,324310.0,7,Credit card,4.761904762
777-82-7220,03/03/19,129,B,Bekasi,Member,Male,Home and lifestyle,210840.0,8,Cash,4.761904762
861-77-0145,03/03/19,209,C,Bogor,Member,Male,Electronic accessories,573790.0,10,Cash,4.761904762
733-33-4967,03/03/19,166,C,Bogor,Normal,Male,Electronic accessories,145950.0,8,Cash,4.761904762
175-54-2529,03/03/19,44,A,Jakarta,Member,Male,Food and beverages,155190.0,8,Credit card,4.761904762
305-14-0245,03/03/19,142,B,Bekasi,Member,Female,Home and lifestyle,661430.0,8,Ewallet,4.761904762
211-05-0490,03/03/19,222,C,Bogor,Member,Female,Electronic accessories,363440.0,5,Cash,4.761904762
